LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.346492;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.43481;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.902889;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.704295;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.813887;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.78297;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.871113;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.194169;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.557948;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.198047;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.557804;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.54261;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.306078;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.271851;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.114459;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-3.381408;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-11.143437;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2020-Q3;11.726983;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-0.377284;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-0.144875;
